Region,Country,Gateway,cabinndclass,Metric,SubMetric,Values,Month
FRAGER,Belgium,BHX,Y,Bookings,CY,0.21,20170101
FRAGER,Belgium,BHX,Y,Bookings,VTL(%),21,20170101
FRAGER,Belgium,BHX,Y,Bookings,TKT(%),58,20170101
FRAGER,Belgium,BHX,Y,Passenger,Forecast,0.25,20170101
FRAGER,Belgium,BHX,Y,Passenger,BGT,0.23,20170101
FRAGER,Belgium,BHX,Y,Passenger,VTB(%),6,20170101
FRAGER,Belgium,BHX,Y,Passenger,VTL(%),6,20170101
FRAGER,Belgium,BHX,Y,ATV,Forecast,302.9,20170101
FRAGER,Belgium,BHX,Y,ATV,BGT,352.3,20170101
FRAGER,Belgium,BHX,Y,ATV,VTB(%),10,20170101
FRAGER,Belgium,BHX,Y,ATV,VTL(%),6,20170101
FRAGER,Belgium,BHX,Y,Revenue,Forecast,136,20170101
FRAGER,Belgium,BHX,Y,Revenue,BGT,124.3,20170101
FRAGER,Belgium,BHX,Y,Revenue,VTB(%),10,20170101
FRAGER,Belgium,BHX,Y,Revenue,VTL(%),6,20170101
FRAGER,Belgium,BHX,Y,SAmarketShare(%),CY(%),4.99,20170101
FRAGER,Belgium,BHX,Y,SAmarketShare(%),VTL(pts),3.98,20170101
FRAGER,Belgium,BHX,Y,RASK,CY,2179,20170101
FRAGER,Belgium,BHX,Y,RASK,VTL,3,20170101
FRAGER,Belgium,BHX,Y,ASK,CY,2,20170101
FRAGER,Belgium,BHX,Y,ASK,V.LY,6.5,20170101
FRAGER,Belgium,BHX,Y,Yield,CY,6.5,20170101
FRAGER,Belgium,BHX,Y,Yield,VTL,9,20170101
FRAGER,Belgium,BHX,Y,LoadFactor,CY,66,20170101
FRAGER,Belgium,BHX,Y,LoadFactor,VTL,1.32,20170101
FRAGER,Monaco,LHR,F,Bookings,CY,0.15,20170101
FRAGER,Monaco,LHR,F,Bookings,VTL(%),23,20170101
FRAGER,Monaco,LHR,F,Bookings,TKT(%),68,20170101
FRAGER,Monaco,LHR,F,Passenger,Forecast,0.42,20170101
FRAGER,Monaco,LHR,F,Passenger,BGT,0.25,20170101
FRAGER,Monaco,LHR,F,Passenger,VTB(%),5,20170101
FRAGER,Monaco,LHR,F,Passenger,VTL(%),5,20170101
FRAGER,Monaco,LHR,F,ATV,Forecast,302.6,20170101
FRAGER,Monaco,LHR,F,ATV,BGT,333.6,20170101
FRAGER,Monaco,LHR,F,ATV,VTB(%),11,20170101
FRAGER,Monaco,LHR,F,ATV,VTL(%),8,20170101
FRAGER,Monaco,LHR,F,Revenue,Forecast,123,20170101
FRAGER,Monaco,LHR,F,Revenue,BGT,145.3,20170101
FRAGER,Monaco,LHR,F,Revenue,VTB(%),11,20170101
FRAGER,Monaco,LHR,F,Revenue,VTL(%),5,20170101
FRAGER,Monaco,LHR,F,SAmarketShare(%),CY(%),5.49,20170101
FRAGER,Monaco,LHR,F,SAmarketShare(%),VTL(pts),3.56,20170101
FRAGER,Monaco,LHR,F,RASK,CY,2364,20170101
FRAGER,Monaco,LHR,F,RASK,VTL,4,20170101
FRAGER,Monaco,LHR,F,ASK,CY,3,20170101
FRAGER,Monaco,LHR,F,ASK,V.LY,6.5,20170101
FRAGER,Monaco,LHR,F,Yield,CY,6.2,20170101
FRAGER,Monaco,LHR,F,Yield,VTL,7,20170101
FRAGER,Monaco,LHR,F,LoadFactor,CY,56,20170101
FRAGER,Monaco,LHR,F,LoadFactor,VTL,1.2,20170101
FRAGER,Monaco,LHR,J,Bookings,CY,0.05,20170101
FRAGER,Monaco,LHR,J,Bookings,VTL(%),34,20170101
FRAGER,Monaco,LHR,J,Bookings,TKT(%),92,20170101
FRAGER,Monaco,LHR,J,Passenger,Forecast,0.04,20170101
FRAGER,Monaco,LHR,J,Passenger,BGT,0.25,20170101
FRAGER,Monaco,LHR,J,Passenger,VTB(%),3,20170101
FRAGER,Monaco,LHR,J,Passenger,VTL(%),8,20170101
FRAGER,Monaco,LHR,J,ATV,Forecast,312.6,20170101
FRAGER,Monaco,LHR,J,ATV,BGT,324.3,20170101
FRAGER,Monaco,LHR,J,ATV,VTB(%),16,20170101
FRAGER,Monaco,LHR,J,ATV,VTL(%),5,20170101
FRAGER,Monaco,LHR,J,Revenue,Forecast,135,20170101
FRAGER,Monaco,LHR,J,Revenue,BGT,165.2,20170101
FRAGER,Monaco,LHR,J,Revenue,VTB(%),15,20170101
FRAGER,Monaco,LHR,J,Revenue,VTL(%),3,20170101
FRAGER,Monaco,LHR,J,SAmarketShare(%),CY(%),4.26,20170101
FRAGER,Monaco,LHR,J,SAmarketShare(%),VTL(pts),2.9,20170101
FRAGER,Monaco,LHR,J,RASK,CY,2341,20170101
FRAGER,Monaco,LHR,J,RASK,VTL,5,20170101
FRAGER,Monaco,LHR,J,ASK,CY,3,20170101
FRAGER,Monaco,LHR,J,ASK,V.LY,5.3,20170101
FRAGER,Monaco,LHR,J,Yield,CY,6.3,20170101
FRAGER,Monaco,LHR,J,Yield,VTL,7,20170101
FRAGER,Monaco,LHR,J,LoadFactor,CY,68,20170101
FRAGER,Monaco,LHR,J,LoadFactor,VTL,1.32,20170101
FRAGER,Monaco,LHR,Y,Bookings,CY,0.21,20170101
FRAGER,Monaco,LHR,Y,Bookings,VTL(%),24,20170101
FRAGER,Monaco,LHR,Y,Bookings,TKT(%),96,20170101
FRAGER,Monaco,LHR,Y,Passenger,Forecast,0.23,20170101
FRAGER,Monaco,LHR,Y,Passenger,BGT,0.25,20170101
FRAGER,Monaco,LHR,Y,Passenger,VTB(%),3,20170101
FRAGER,Monaco,LHR,Y,Passenger,VTL(%),8,20170101
FRAGER,Monaco,LHR,Y,ATV,Forecast,305.2,20170101
FRAGER,Monaco,LHR,Y,ATV,BGT,371.5,20170101
FRAGER,Monaco,LHR,Y,ATV,VTB(%),11,20170101
FRAGER,Monaco,LHR,Y,ATV,VTL(%),6,20170101
FRAGER,Monaco,LHR,Y,Revenue,Forecast,132,20170101
FRAGER,Monaco,LHR,Y,Revenue,BGT,123.6,20170101
FRAGER,Monaco,LHR,Y,Revenue,VTB(%),13,20170101
FRAGER,Monaco,LHR,Y,Revenue,VTL(%),2,20170101
FRAGER,Monaco,LHR,Y,SAmarketShare(%),CY(%),5.23,20170101
FRAGER,Monaco,LHR,Y,SAmarketShare(%),VTL(pts),3.12,20170101
FRAGER,Monaco,LHR,Y,RASK,CY,2465,20170101
FRAGER,Monaco,LHR,Y,RASK,VTL,4,20170101
FRAGER,Monaco,LHR,Y,ASK,CY,2,20170101
FRAGER,Monaco,LHR,Y,ASK,V.LY,6.2,20170101
FRAGER,Monaco,LHR,Y,Yield,CY,6.3,20170101
FRAGER,Monaco,LHR,Y,Yield,VTL,9,20170101
FRAGER,Monaco,LHR,Y,LoadFactor,CY,86,20170101
FRAGER,Monaco,LHR,Y,LoadFactor,VTL,1.23,20170101
FRAGER,Monaco,MAN,F,Bookings,CY,0.23,20170101
FRAGER,Monaco,MAN,F,Bookings,VTL(%),45,20170101
FRAGER,Monaco,MAN,F,Bookings,TKT(%),88,20170101
FRAGER,Monaco,MAN,F,Passenger,Forecast,0.32,20170101
FRAGER,Monaco,MAN,F,Passenger,BGT,0.36,20170101
FRAGER,Monaco,MAN,F,Passenger,VTB(%),7,20170101
FRAGER,Monaco,MAN,F,Passenger,VTL(%),7,20170101
FRAGER,Monaco,MAN,F,ATV,Forecast,312.5,20170101
FRAGER,Monaco,MAN,F,ATV,BGT,359.6,20170101
FRAGER,Monaco,MAN,F,ATV,VTB(%),9,20170101
FRAGER,Monaco,MAN,F,ATV,VTL(%),5,20170101
FRAGER,Monaco,MAN,F,Revenue,Forecast,135,20170101
FRAGER,Monaco,MAN,F,Revenue,BGT,154.3,20170101
FRAGER,Monaco,MAN,F,Revenue,VTB(%),12,20170101
FRAGER,Monaco,MAN,F,Revenue,VTL(%),4,20170101
FRAGER,Monaco,MAN,F,SAmarketShare(%),CY(%),5.36,20170101
FRAGER,Monaco,MAN,F,SAmarketShare(%),VTL(pts),3.63,20170101
FRAGER,Monaco,MAN,F,RASK,CY,2456,20170101
FRAGER,Monaco,MAN,F,RASK,VTL,5,20170101
FRAGER,Monaco,MAN,F,ASK,CY,3,20170101
FRAGER,Monaco,MAN,F,ASK,V.LY,6.5,20170101
FRAGER,Monaco,MAN,F,Yield,CY,6.6,20170101
FRAGER,Monaco,MAN,F,Yield,VTL,8,20170101
FRAGER,Monaco,MAN,F,LoadFactor,CY,75,20170101
FRAGER,Monaco,MAN,F,LoadFactor,VTL,1.26,20170101
FRAGER,Monaco,MAN,Y,Bookings,CY,0.15,20170101
FRAGER,Monaco,MAN,Y,Bookings,VTL(%),23,20170101
FRAGER,Monaco,MAN,Y,Bookings,TKT(%),68,20170101
FRAGER,Monaco,MAN,Y,Passenger,Forecast,0.42,20170101
FRAGER,Monaco,MAN,Y,Passenger,BGT,0.25,20170101
FRAGER,Monaco,MAN,Y,Passenger,VTB(%),5,20170101
FRAGER,Monaco,MAN,Y,Passenger,VTL(%),5,20170101
FRAGER,Monaco,MAN,Y,ATV,Forecast,302.6,20170101
FRAGER,Monaco,MAN,Y,ATV,BGT,333.6,20170101
FRAGER,Monaco,MAN,Y,ATV,VTB(%),11,20170101
FRAGER,Monaco,MAN,Y,ATV,VTL(%),8,20170101
FRAGER,Monaco,MAN,Y,Revenue,Forecast,123,20170101
FRAGER,Monaco,MAN,Y,Revenue,BGT,145.3,20170101
FRAGER,Monaco,MAN,Y,Revenue,VTB(%),11,20170101
FRAGER,Monaco,MAN,Y,Revenue,VTL(%),5,20170101
FRAGER,Monaco,MAN,Y,SAmarketShare(%),CY(%),5.49,20170101
FRAGER,Monaco,MAN,Y,SAmarketShare(%),VTL(pts),3.56,20170101
FRAGER,Monaco,MAN,Y,RASK,CY,2364,20170101
FRAGER,Monaco,MAN,Y,RASK,VTL,4,20170101
FRAGER,Monaco,MAN,Y,ASK,CY,3,20170101
FRAGER,Monaco,MAN,Y,ASK,V.LY,6.5,20170101
FRAGER,Monaco,MAN,Y,Yield,CY,6.2,20170101
FRAGER,Monaco,MAN,Y,Yield,VTL,7,20170101
FRAGER,Monaco,MAN,Y,LoadFactor,CY,56,20170101
FRAGER,Monaco,MAN,Y,LoadFactor,VTL,1.2,20170101
FRAGER,Monaco,MAN,J,Bookings,CY,0.18,20170101
FRAGER,Monaco,MAN,J,Bookings,VTL(%),26,20170101
FRAGER,Monaco,MAN,J,Bookings,TKT(%),78,20170101
FRAGER,Monaco,MAN,J,Passenger,Forecast,0.32,20170101
FRAGER,Monaco,MAN,J,Passenger,BGT,0.36,20170101
FRAGER,Monaco,MAN,J,Passenger,VTB(%),4,20170101
FRAGER,Monaco,MAN,J,Passenger,VTL(%),7,20170101
FRAGER,Monaco,MAN,J,ATV,Forecast,303.6,20170101
FRAGER,Monaco,MAN,J,ATV,BGT,315.6,20170101
FRAGER,Monaco,MAN,J,ATV,VTB(%),13,20170101
FRAGER,Monaco,MAN,J,ATV,VTL(%),4,20170101
FRAGER,Monaco,MAN,J,Revenue,Forecast,121,20170101
FRAGER,Monaco,MAN,J,Revenue,BGT,175.3,20170101
FRAGER,Monaco,MAN,J,Revenue,VTB(%),13,20170101
FRAGER,Monaco,MAN,J,Revenue,VTL(%),4,20170101
FRAGER,Monaco,MAN,J,SAmarketShare(%),CY(%),5.49,20170101
FRAGER,Monaco,MAN,J,SAmarketShare(%),VTL(pts),2.16,20170101
FRAGER,Monaco,MAN,J,RASK,CY,2351,20170101
FRAGER,Monaco,MAN,J,RASK,VTL,4,20170101
FRAGER,Monaco,MAN,J,ASK,CY,2,20170101
FRAGER,Monaco,MAN,J,ASK,V.LY,5.4,20170101
FRAGER,Monaco,MAN,J,Yield,CY,6.1,20170101
FRAGER,Monaco,MAN,J,Yield,VTL,9,20170101
FRAGER,Monaco,MAN,J,LoadFactor,CY,66,20170101
FRAGER,Monaco,MAN,J,LoadFactor,VTL,1.36,20170101
FRAGER,Monaco,BHX,F,Bookings,CY,0.05,20170101
FRAGER,Monaco,BHX,F,Bookings,VTL(%),34,20170101
FRAGER,Monaco,BHX,F,Bookings,TKT(%),92,20170101
FRAGER,Monaco,BHX,F,Passenger,Forecast,0.04,20170101
FRAGER,Monaco,BHX,F,Passenger,BGT,0.25,20170101
FRAGER,Monaco,BHX,F,Passenger,VTB(%),3,20170101
FRAGER,Monaco,BHX,F,Passenger,VTL(%),8,20170101
FRAGER,Monaco,BHX,F,ATV,Forecast,312.6,20170101
FRAGER,Monaco,BHX,F,ATV,BGT,324.3,20170101
FRAGER,Monaco,BHX,F,ATV,VTB(%),16,20170101
FRAGER,Monaco,BHX,F,ATV,VTL(%),5,20170101
FRAGER,Monaco,BHX,F,Revenue,Forecast,135,20170101
FRAGER,Monaco,BHX,F,Revenue,BGT,165.2,20170101
FRAGER,Monaco,BHX,F,Revenue,VTB(%),15,20170101
FRAGER,Monaco,BHX,F,Revenue,VTL(%),3,20170101
FRAGER,Monaco,BHX,F,SAmarketShare(%),CY(%),4.26,20170101
FRAGER,Monaco,BHX,F,SAmarketShare(%),VTL(pts),2.9,20170101
FRAGER,Monaco,BHX,F,RASK,CY,2341,20170101
FRAGER,Monaco,BHX,F,RASK,VTL,5,20170101
FRAGER,Monaco,BHX,F,ASK,CY,3,20170101
FRAGER,Monaco,BHX,F,ASK,V.LY,5.3,20170101
FRAGER,Monaco,BHX,F,Yield,CY,6.3,20170101
FRAGER,Monaco,BHX,F,Yield,VTL,7,20170101
FRAGER,Monaco,BHX,F,LoadFactor,CY,68,20170101
FRAGER,Monaco,BHX,F,LoadFactor,VTL,1.32,20170101
FRAGER,Monaco,BHX,J,Bookings,CY,0.21,20170101
FRAGER,Monaco,BHX,J,Bookings,VTL(%),24,20170101
FRAGER,Monaco,BHX,J,Bookings,TKT(%),96,20170101
FRAGER,Monaco,BHX,J,Passenger,Forecast,0.23,20170101
FRAGER,Monaco,BHX,J,Passenger,BGT,0.25,20170101
FRAGER,Monaco,BHX,J,Passenger,VTB(%),3,20170101
FRAGER,Monaco,BHX,J,Passenger,VTL(%),8,20170101
FRAGER,Monaco,BHX,J,ATV,Forecast,305.2,20170101
FRAGER,Monaco,BHX,J,ATV,BGT,371.5,20170101
FRAGER,Monaco,BHX,J,ATV,VTB(%),11,20170101
FRAGER,Monaco,BHX,J,ATV,VTL(%),6,20170101
FRAGER,Monaco,BHX,J,Revenue,Forecast,132,20170101
FRAGER,Monaco,BHX,J,Revenue,BGT,123.6,20170101
FRAGER,Monaco,BHX,J,Revenue,VTB(%),13,20170101
FRAGER,Monaco,BHX,J,Revenue,VTL(%),2,20170101
FRAGER,Monaco,BHX,J,SAmarketShare(%),CY(%),5.23,20170101
FRAGER,Monaco,BHX,J,SAmarketShare(%),VTL(pts),3.12,20170101
FRAGER,Monaco,BHX,J,RASK,CY,2465,20170101
FRAGER,Monaco,BHX,J,RASK,VTL,4,20170101
FRAGER,Monaco,BHX,J,ASK,CY,2,20170101
FRAGER,Monaco,BHX,J,ASK,V.LY,6.2,20170101
FRAGER,Monaco,BHX,J,Yield,CY,6.3,20170101
FRAGER,Monaco,BHX,J,Yield,VTL,9,20170101
FRAGER,Monaco,BHX,J,LoadFactor,CY,86,20170101
FRAGER,Monaco,BHX,J,LoadFactor,VTL,1.23,20170101
FRAGER,Monaco,BHX,Y,Bookings,CY,0.23,20170101
FRAGER,Monaco,BHX,Y,Bookings,VTL(%),45,20170101
FRAGER,Monaco,BHX,Y,Bookings,TKT(%),88,20170101
FRAGER,Monaco,BHX,Y,Passenger,Forecast,0.32,20170101
FRAGER,Monaco,BHX,Y,Passenger,BGT,0.36,20170101
FRAGER,Monaco,BHX,Y,Passenger,VTB(%),7,20170101
FRAGER,Monaco,BHX,Y,Passenger,VTL(%),7,20170101
FRAGER,Monaco,BHX,Y,ATV,Forecast,312.5,20170101
FRAGER,Monaco,BHX,Y,ATV,BGT,359.6,20170101
FRAGER,Monaco,BHX,Y,ATV,VTB(%),9,20170101
FRAGER,Monaco,BHX,Y,ATV,VTL(%),5,20170101
FRAGER,Monaco,BHX,Y,Revenue,Forecast,135,20170101
FRAGER,Monaco,BHX,Y,Revenue,BGT,154.3,20170101
FRAGER,Monaco,BHX,Y,Revenue,VTB(%),12,20170101
FRAGER,Monaco,BHX,Y,Revenue,VTL(%),4,20170101
FRAGER,Monaco,BHX,Y,SAmarketShare(%),CY(%),5.36,20170101
FRAGER,Monaco,BHX,Y,SAmarketShare(%),VTL(pts),3.63,20170101
FRAGER,Monaco,BHX,Y,RASK,CY,2456,20170101
FRAGER,Monaco,BHX,Y,RASK,VTL,5,20170101
FRAGER,Monaco,BHX,Y,ASK,CY,3,20170101
FRAGER,Monaco,BHX,Y,ASK,V.LY,6.5,20170101
FRAGER,Monaco,BHX,Y,Yield,CY,6.6,20170101
FRAGER,Monaco,BHX,Y,Yield,VTL,8,20170101
FRAGER,Monaco,BHX,Y,LoadFactor,CY,75,20170101
FRAGER,Monaco,BHX,Y,LoadFactor,VTL,1.26,20170101
FRAGER,luxembo,LHR,F,Bookings,CY,0.21,20170101
FRAGER,luxembo,LHR,F,Bookings,VTL(%),21,20170101
FRAGER,luxembo,LHR,F,Bookings,TKT(%),58,20170101
FRAGER,luxembo,LHR,F,Passenger,Forecast,0.25,20170101
FRAGER,luxembo,LHR,F,Passenger,BGT,0.23,20170101
FRAGER,luxembo,LHR,F,Passenger,VTB(%),6,20170101
FRAGER,luxembo,LHR,F,Passenger,VTL(%),6,20170101
FRAGER,luxembo,LHR,F,ATV,Forecast,302.9,20170101
FRAGER,luxembo,LHR,F,ATV,BGT,352.3,20170101
FRAGER,luxembo,LHR,F,ATV,VTB(%),10,20170101
FRAGER,luxembo,LHR,F,ATV,VTL(%),6,20170101
FRAGER,luxembo,LHR,F,Revenue,Forecast,136,20170101
FRAGER,luxembo,LHR,F,Revenue,BGT,124.3,20170101
FRAGER,luxembo,LHR,F,Revenue,VTB(%),10,20170101
FRAGER,luxembo,LHR,F,Revenue,VTL(%),6,20170101
FRAGER,luxembo,LHR,F,SAmarketShare(%),CY(%),4.99,20170101
FRAGER,luxembo,LHR,F,SAmarketShare(%),VTL(pts),3.98,20170101
FRAGER,luxembo,LHR,F,RASK,CY,2179,20170101
FRAGER,luxembo,LHR,F,RASK,VTL,3,20170101
FRAGER,luxembo,LHR,F,ASK,CY,2,20170101
FRAGER,luxembo,LHR,F,ASK,V.LY,6.5,20170101
FRAGER,luxembo,LHR,F,Yield,CY,6.5,20170101
FRAGER,luxembo,LHR,F,Yield,VTL,9,20170101
FRAGER,luxembo,LHR,F,LoadFactor,CY,66,20170101
FRAGER,luxembo,LHR,F,LoadFactor,VTL,1.32,20170101
FRAGER,luxembo,LHR,J,Bookings,CY,0.15,20170101
FRAGER,luxembo,LHR,J,Bookings,VTL(%),23,20170101
FRAGER,luxembo,LHR,J,Bookings,TKT(%),68,20170101
FRAGER,luxembo,LHR,J,Passenger,Forecast,0.42,20170101
FRAGER,luxembo,LHR,J,Passenger,BGT,0.25,20170101
FRAGER,luxembo,LHR,J,Passenger,VTB(%),5,20170101
FRAGER,luxembo,LHR,J,Passenger,VTL(%),5,20170101
FRAGER,luxembo,LHR,J,ATV,Forecast,302.6,20170101
FRAGER,luxembo,LHR,J,ATV,BGT,333.6,20170101
FRAGER,luxembo,LHR,J,ATV,VTB(%),11,20170101
FRAGER,luxembo,LHR,J,ATV,VTL(%),8,20170101
FRAGER,luxembo,LHR,J,Revenue,Forecast,123,20170101
FRAGER,luxembo,LHR,J,Revenue,BGT,145.3,20170101
FRAGER,luxembo,LHR,J,Revenue,VTB(%),11,20170101
FRAGER,luxembo,LHR,J,Revenue,VTL(%),5,20170101
FRAGER,luxembo,LHR,J,SAmarketShare(%),CY(%),5.49,20170101
FRAGER,luxembo,LHR,J,SAmarketShare(%),VTL(pts),3.56,20170101
FRAGER,luxembo,LHR,J,RASK,CY,2364,20170101
FRAGER,luxembo,LHR,J,RASK,VTL,4,20170101
FRAGER,luxembo,LHR,J,ASK,CY,3,20170101
FRAGER,luxembo,LHR,J,ASK,V.LY,6.5,20170101
FRAGER,luxembo,LHR,J,Yield,CY,6.2,20170101
FRAGER,luxembo,LHR,J,Yield,VTL,7,20170101
FRAGER,luxembo,LHR,J,LoadFactor,CY,56,20170101
FRAGER,luxembo,LHR,J,LoadFactor,VTL,1.2,20170101
FRAGER,luxembo,LHR,Y,Bookings,CY,0.18,20170101
FRAGER,luxembo,LHR,Y,Bookings,VTL(%),26,20170101
FRAGER,luxembo,LHR,Y,Bookings,TKT(%),78,20170101
FRAGER,luxembo,LHR,Y,Passenger,Forecast,0.32,20170101
FRAGER,luxembo,LHR,Y,Passenger,BGT,0.36,20170101
FRAGER,luxembo,LHR,Y,Passenger,VTB(%),4,20170101
FRAGER,luxembo,LHR,Y,Passenger,VTL(%),7,20170101
FRAGER,luxembo,LHR,Y,ATV,Forecast,303.6,20170101
FRAGER,luxembo,LHR,Y,ATV,BGT,315.6,20170101
FRAGER,luxembo,LHR,Y,ATV,VTB(%),13,20170101
FRAGER,luxembo,LHR,Y,ATV,VTL(%),4,20170101
FRAGER,luxembo,LHR,Y,Revenue,Forecast,121,20170101
FRAGER,luxembo,LHR,Y,Revenue,BGT,175.3,20170101
FRAGER,luxembo,LHR,Y,Revenue,VTB(%),13,20170101
FRAGER,luxembo,LHR,Y,Revenue,VTL(%),4,20170101
FRAGER,luxembo,LHR,Y,SAmarketShare(%),CY(%),5.49,20170101
FRAGER,luxembo,LHR,Y,SAmarketShare(%),VTL(pts),2.16,20170101
FRAGER,luxembo,LHR,Y,RASK,CY,2351,20170101
FRAGER,luxembo,LHR,Y,RASK,VTL,4,20170101
FRAGER,luxembo,LHR,Y,ASK,CY,2,20170101
FRAGER,luxembo,LHR,Y,ASK,V.LY,5.4,20170101
FRAGER,luxembo,LHR,Y,Yield,CY,6.1,20170101
FRAGER,luxembo,LHR,Y,Yield,VTL,9,20170101
FRAGER,luxembo,LHR,Y,LoadFactor,CY,66,20170101
FRAGER,luxembo,LHR,Y,LoadFactor,VTL,1.36,20170101
FRAGER,luxembo,MAN,F,Bookings,CY,0.05,20170101
FRAGER,luxembo,MAN,F,Bookings,VTL(%),34,20170101
FRAGER,luxembo,MAN,F,Bookings,TKT(%),92,20170101
FRAGER,luxembo,MAN,F,Passenger,Forecast,0.04,20170101
FRAGER,luxembo,MAN,F,Passenger,BGT,0.25,20170101
FRAGER,luxembo,MAN,F,Passenger,VTB(%),3,20170101
FRAGER,luxembo,MAN,F,Passenger,VTL(%),8,20170101
FRAGER,luxembo,MAN,F,ATV,Forecast,312.6,20170101
FRAGER,luxembo,MAN,F,ATV,BGT,324.3,20170101
FRAGER,luxembo,MAN,F,ATV,VTB(%),16,20170101
FRAGER,luxembo,MAN,F,ATV,VTL(%),5,20170101
FRAGER,luxembo,MAN,F,Revenue,Forecast,135,20170101
FRAGER,luxembo,MAN,F,Revenue,BGT,165.2,20170101
FRAGER,luxembo,MAN,F,Revenue,VTB(%),15,20170101
FRAGER,luxembo,MAN,F,Revenue,VTL(%),3,20170101
FRAGER,luxembo,MAN,F,SAmarketShare(%),CY(%),4.26,20170101
FRAGER,luxembo,MAN,F,SAmarketShare(%),VTL(pts),2.9,20170101
FRAGER,luxembo,MAN,F,RASK,CY,2341,20170101
FRAGER,luxembo,MAN,F,RASK,VTL,5,20170101
FRAGER,luxembo,MAN,F,ASK,CY,3,20170101
FRAGER,luxembo,MAN,F,ASK,V.LY,5.3,20170101
FRAGER,luxembo,MAN,F,Yield,CY,6.3,20170101
FRAGER,luxembo,MAN,F,Yield,VTL,7,20170101
FRAGER,luxembo,MAN,F,LoadFactor,CY,68,20170101
FRAGER,luxembo,MAN,F,LoadFactor,VTL,1.32,20170101
FRAGER,luxembo,MAN,Y,Bookings,CY,0.21,20170101
FRAGER,luxembo,MAN,Y,Bookings,VTL(%),24,20170101
FRAGER,luxembo,MAN,Y,Bookings,TKT(%),96,20170101
FRAGER,luxembo,MAN,Y,Passenger,Forecast,0.23,20170101
FRAGER,luxembo,MAN,Y,Passenger,BGT,0.25,20170101
FRAGER,luxembo,MAN,Y,Passenger,VTB(%),3,20170101
FRAGER,luxembo,MAN,Y,Passenger,VTL(%),8,20170101
FRAGER,luxembo,MAN,Y,ATV,Forecast,305.2,20170101
FRAGER,luxembo,MAN,Y,ATV,BGT,371.5,20170101
FRAGER,luxembo,MAN,Y,ATV,VTB(%),11,20170101
FRAGER,luxembo,MAN,Y,ATV,VTL(%),6,20170101
FRAGER,luxembo,MAN,Y,Revenue,Forecast,132,20170101
FRAGER,luxembo,MAN,Y,Revenue,BGT,123.6,20170101
FRAGER,luxembo,MAN,Y,Revenue,VTB(%),13,20170101
FRAGER,luxembo,MAN,Y,Revenue,VTL(%),2,20170101
FRAGER,luxembo,MAN,Y,SAmarketShare(%),CY(%),5.23,20170101
FRAGER,luxembo,MAN,Y,SAmarketShare(%),VTL(pts),3.12,20170101
FRAGER,luxembo,MAN,Y,RASK,CY,2465,20170101
FRAGER,luxembo,MAN,Y,RASK,VTL,4,20170101
FRAGER,luxembo,MAN,Y,ASK,CY,2,20170101
FRAGER,luxembo,MAN,Y,ASK,V.LY,6.2,20170101
FRAGER,luxembo,MAN,Y,Yield,CY,6.3,20170101
FRAGER,luxembo,MAN,Y,Yield,VTL,9,20170101
FRAGER,luxembo,MAN,Y,LoadFactor,CY,86,20170101
FRAGER,luxembo,MAN,Y,LoadFactor,VTL,1.23,20170101
FRAGER,luxembo,MAN,J,Bookings,CY,0.21,20170101
FRAGER,luxembo,MAN,J,Bookings,VTL(%),21,20170101
FRAGER,luxembo,MAN,J,Bookings,TKT(%),58,20170101
FRAGER,luxembo,MAN,J,Passenger,Forecast,0.25,20170101
FRAGER,luxembo,MAN,J,Passenger,BGT,0.23,20170101
FRAGER,luxembo,MAN,J,Passenger,VTB(%),6,20170101
FRAGER,luxembo,MAN,J,Passenger,VTL(%),6,20170101
FRAGER,luxembo,MAN,J,ATV,Forecast,302.9,20170101
FRAGER,luxembo,MAN,J,ATV,BGT,352.3,20170101
FRAGER,luxembo,MAN,J,ATV,VTB(%),10,20170101
FRAGER,luxembo,MAN,J,ATV,VTL(%),6,20170101
FRAGER,luxembo,MAN,J,Revenue,Forecast,136,20170101
FRAGER,luxembo,MAN,J,Revenue,BGT,124.3,20170101
FRAGER,luxembo,MAN,J,Revenue,VTB(%),10,20170101
FRAGER,luxembo,MAN,J,Revenue,VTL(%),6,20170101
FRAGER,luxembo,MAN,J,SAmarketShare(%),CY(%),4.99,20170101
FRAGER,luxembo,MAN,J,SAmarketShare(%),VTL(pts),3.98,20170101
FRAGER,luxembo,MAN,J,RASK,CY,2179,20170101
FRAGER,luxembo,MAN,J,RASK,VTL,3,20170101
FRAGER,luxembo,MAN,J,ASK,CY,2,20170101
FRAGER,luxembo,MAN,J,ASK,V.LY,6.5,20170101
FRAGER,luxembo,MAN,J,Yield,CY,6.5,20170101
FRAGER,luxembo,MAN,J,Yield,VTL,9,20170101
FRAGER,luxembo,MAN,J,LoadFactor,CY,66,20170101
FRAGER,luxembo,MAN,J,LoadFactor,VTL,1.32,20170101
FRAGER,luxembo,BHX,F,Bookings,CY,0.18,20170101
FRAGER,luxembo,BHX,F,Bookings,VTL(%),26,20170101
FRAGER,luxembo,BHX,F,Bookings,TKT(%),78,20170101
FRAGER,luxembo,BHX,F,Passenger,Forecast,0.32,20170101
FRAGER,luxembo,BHX,F,Passenger,BGT,0.36,20170101
FRAGER,luxembo,BHX,F,Passenger,VTB(%),4,20170101
FRAGER,luxembo,BHX,F,Passenger,VTL(%),7,20170101
FRAGER,luxembo,BHX,F,ATV,Forecast,303.6,20170101
